St_ID,St_Flag,Name,Elevation,El_Flag,Long,Lat,Jan,Feb,Mar,April,May,June,July,Aug,Sept,Oct,Nov,Dec,Annual
12993,NA,DEADWOOD DAM,1718, ,-115.5667,44.4667,142,115,95,89,67,70,26,33,36,71,144,188,1076
12998,NA,DEER FLAT DA,765, ,-116.7475,43.5764,27,23,28,26,30,17,8,7,10,15,26,30,247
13000,NA,DEER POINT,2147, ,-116.1,43.75,-9999,61,71,54,50,30,12,10,23,35,63,65,-9999
13002,NA,DESMET 1 S,774, ,-116.9167,47.1333,69,-9999,61,-9999,-9999,41,16,22,23,47,73,-9999,-9999
13004,NA,DIXIE,1713, ,-115.4614,45.5528,75,55,54,47,62,66,35,32,26,41,84,71,649
13012,NA,DRIGGS,1881, ,-111.1125,43.7306,30,21,28,36,51,36,28,24,30,31,31,34,380
13019,NA,DUBOIS EXPER,1661, ,-112.2006,44.2436,22,17,23,33,49,43,22,20,21,26,25,26,328
13023,NA,DWORSHAK FIS,303, ,-116.3217,46.5022,71,56,63,60,63,45,25,21,29,45,82,69,630
13025,NA,ELK CITY 1 N,1237, ,-115.4611,45.8356,81,57,67,64,81,84,40,29,37,56,83,62,742
13027,NA,ELK RIVER 1,889, ,-116.1764,46.7744,110,94,84,57,71,65,32,24,37,64,126,116,881
13032,NA,EMMETT 2 E,728, ,-116.4664,43.8544,41,36,39,32,37,21,8,7,13,21,41,53,350
13036,NA,FAIRFIELD RA,1544, ,-114.7894,43.3428,46,36,33,27,36,16,11,7,13,19,40,55,338
13037,NA,FAIRFIELD 3,1530, ,-114.75,43.3167,38,37,26,24,36,21,10,5,12,20,38,53,320
13043,NA,FENN RANGER,475, ,-115.5356,46.0931,113,85,96,89,90,86,23,26,51,69,124,100,953
13048,NA,FORT HALL 1,1361, ,-112.4133,43.0428,21,21,26,26,38,27,13,14,20,22,23,25,277
13053,NA,GALENA,2225, ,-114.6542,43.8722,70,65,64,45,54,38,36,19,28,49,60,93,621
13055,NA,GARDEN VALLE,945, ,-115.9694,44.1011,99,71,66,48,51,36,15,11,25,40,85,124,672
13059,NA,GIBBONSVILLE,1366, ,-113.9275,45.5394,45,33,31,35,45,49,23,25,24,24,42,43,420
13064,NA,GLENNS FERRY,752, ,-115.3231,42.9403,32,23,22,18,18,17,5,6,8,16,29,38,232
13067,NA,GRACE,1692, ,-111.7497,42.59,25,25,34,35,59,35,23,28,32,36,30,25,387
13070,NA,GRAND VIEW 4,732, ,-116.1772,43.0175,15,13,19,16,22,14,6,5,8,12,19,18,167
13072,NA,GRANGEVILLE,1021, ,-116.1217,45.9289,34,32,62,71,89,79,37,28,38,43,50,38,600
13074,NA,GRANGEVILLE,686, ,-115.9333,45.8333,42,37,69,75,98,87,38,27,38,50,61,43,664
13080,NA,GREENCREEK 3,1022, ,-116.2667,46.15,29,22,35,39,70,64,32,28,28,32,39,29,447
13083,NA,GROUSE,1829, ,-113.5472,43.7186,27,23,27,30,34,39,23,19,15,22,24,34,317
13087,NA,HAGERMAN 2 S,876, ,-114.9192,42.8036,28,23,24,20,24,17,5,6,8,17,31,41,245
13088,NA,HAILEY,1619, ,-114.3025,43.5183,52,-9999,32,32,-9999,-9999,-9999,1,20,-9999,42,-9999,-9999
13089,NA,HAILEY 3 NNW,1653, ,-114.3333,43.5667,46,49,33,32,47,29,17,9,16,19,35,67,400
13091,NA,HAMER 4 NW,1460, ,-112.2642,43.9664,14,10,14,24,35,32,17,13,13,17,18,18,227
13094,NA,HAZELTON,1237, ,-114.1378,42.5972,30,25,26,25,30,16,5,6,12,22,32,41,271
13095,NA,HEADQUARTERS,965, ,-115.8094,46.6281,128,91,100,79,90,74,29,27,41,69,140,124,992
13101,NA,HENRY,1935, ,-111.4889,42.9225,61,38,43,34,57,40,30,26,35,35,45,53,499
13103,NA,HILL CITY 1,1554, ,-115.0733,43.2994,44,33,29,29,33,23,12,7,16,23,43,56,351
13105,NA,HOLLISTER,1379, ,-114.5739,42.3528,18,14,23,28,35,26,9,8,10,19,20,24,234
13106,NA,HOMEDALE 1 S,680, ,-116.9211,43.6058,22,13,21,22,23,15,5,5,7,12,21,21,188
13113,NA,HOWE,1469, ,-113.0033,43.7828,11,10,14,19,21,28,15,13,8,14,11,14,178
13115,NA,IDAHO CITY,1209, ,-115.8319,43.8383,72,60,55,44,49,30,13,12,23,38,74,88,559
13117,NA,IDAHO CITY 1,1525, ,-116,43.7167,99,79,87,47,44,23,16,14,25,47,106,126,713
13119,NA,IDAHO FALLS,1440, ,-112.0097,43.4833,30,27,32,34,49,33,15,17,22,28,31,30,350
13120,NA,IDAHO FALLS,1776, ,-111.7847,43.3456,39,29,34,35,49,36,27,22,27,32,41,42,414
13134,NA,IRWIN 2 SE,1617, ,-111.3,43.4,43,29,36,42,65,41,28,25,34,34,40,50,467
13135,NA,ISLAND PARK,1917, ,-111.3714,44.4189,82,63,59,50,66,63,36,29,33,44,56,92,673
13137,NA,JEROME,1140, ,-114.5192,42.7325,29,24,29,28,30,20,5,5,10,22,33,38,272
13143,NA,KAMIAH,375, ,-116.0336,46.2297,56,40,64,62,72,63,26,25,32,42,66,47,595
13144,NA,KELLOGG,707, ,-116.1267,47.5311,102,67,87,72,72,65,29,30,40,69,120,107,860
13148,NA,KETCHUM RS,1795, ,-114.3603,43.6842,53,45,45,30,47,36,16,16,23,34,43,65,452
13149,NA,KILGORE,1935, ,-111.8833,44.4,52,47,48,39,50,58,27,29,30,35,45,55,515
13155,NA,KOOSKIA,390, ,-115.9833,46.15,48,35,61,67,81,65,30,27,34,48,65,43,603
13156,NA,KOOSKIA 5 SS,710, ,-115.9336,46.0714,50,37,65,73,96,64,31,23,35,48,60,45,627
13159,NA,KUNA,848, ,-116.4167,43.4833,27,21,27,27,34,17,7,6,10,16,30,35,256
13160,NA,KUNA 3 E,846, ,-116.35,43.4833,-9999,-9999,-9999,-9999,35,21,-9999,-9999,-9999,-9999,-9999,-9999,-9999
13166,NA,LAVA HOT SPR,1401, ,-112.0106,42.6214,43,37,50,41,48,32,28,27,31,43,35,48,463
13168,NA,LEADORE NO.2,1829, ,-113.3683,44.6867,6,5,13,17,34,36,21,16,16,13,8,9,195
13175,NA,LEWISTON NO,442, ,-116.9981,46.375,30,31,31,41,46,37,21,17,21,29,41,27,373
13178,NA,LIFTON PUMPI,1806, ,-111.3139,42.1231,19,19,20,27,40,23,19,19,28,29,22,18,283
13193,NA,LOWMAN,1195, ,-115.6186,44.0828,85,72,64,57,53,38,18,17,29,44,83,95,655
13195,NA,LOWMAN 3E #2,1214, ,-115.5667,44.0833,-9999,74,77,50,72,37,40,14,23,44,77,86,-9999
13199,NA,MACKAY LOST,1797, ,-113.6317,43.9181,17,13,18,21,26,37,23,19,12,17,14,20,237
13200,NA,MACKAY 4 NW,1829, ,-113.6667,43.95,16,11,16,27,30,37,22,18,16,17,13,18,240
13202,NA,MAGIC LAKE R,1478, ,-114.3833,43.2833,35,25,29,27,30,23,11,9,12,15,37,45,297
13205,NA,MALAD,1396, ,-112.2667,42.2,40,35,33,32,53,33,28,20,28,37,34,37,412
13207,NA,MALTA 4 ESE,1399, ,-113.3042,42.2917,15,16,23,30,43,30,22,18,20,21,18,18,275
13208,NA,MALTA AVIATI,1384, ,-113.335,42.3019,17,13,17,24,35,24,15,17,19,20,16,16,232
13211,NA,MASSACRE ROC,1279, ,-112.9981,42.6681,24,24,31,33,34,23,11,10,16,25,29,26,288
13213,NA,MAY 2SSE,1539, ,-113.8953,44.5664,10,8,9,14,34,34,18,15,16,16,12,13,201
13214,NA,MCCALL,1532, ,-116.1047,44.8872,76,65,59,52,62,56,21,20,32,44,77,78,643
13216,NA,MCCAMMON,1456, ,-112.1919,42.6447,44,33,38,33,50,35,17,31,28,32,32,47,421
13218,NA,MERIDIAN 1 W,785, ,-116.4167,43.6167,31,25,37,25,39,18,7,4,12,18,35,38,289
13220,NA,MIDDLE FORK,1366, ,-115.015,44.7189,39,30,30,38,45,42,22,21,24,29,45,43,408
13225,NA,MINIDOKA 10,1308, ,-113.6667,42.7833,20,19,24,23,32,19,6,8,14,19,25,31,240
13226,NA,MINIDOKA DAM,1269, ,-113.5003,42.6767,23,19,23,25,28,17,7,7,14,19,27,31,240
13227,NA,MONTPELIER R,1817, ,-111.3,42.3167,35,35,33,40,39,32,21,21,31,31,34,-9999,-9999
13231,NA,MONTEVIEW,1459, ,-112.55,43.9333,25,12,-9999,15,26,20,22,15,11,16,8,18,-9999
13238,NA,MOSCOW U OF,811, ,-116.9608,46.7244,78,62,68,63,64,51,25,25,31,52,94,76,689
13239,NA,MOUNTAIN HOM,957, ,-115.7119,43.1261,26,22,31,22,27,14,5,3,13,18,30,33,244
13243,NA,MULLAN,1011, ,-115.8044,47.4633,103,89,92,73,77,77,34,29,43,80,129,119,946
13248,NA,MURPHY DESER,1573, ,-115.3617,42.0264,25,30,31,49,63,35,16,16,17,27,36,32,376
13253,NA,NAMPA 2 NW,753, ,-116.5833,43.6167,27,23,29,19,26,15,7,6,14,15,29,33,243
13254,NA,NAMPA SUGAR,753, ,-116.5753,43.6039,31,25,32,27,33,18,6,6,11,19,31,38,276
13258,NA,NEW MEADOWS,1180, ,-116.2864,44.9647,78,56,53,46,60,45,17,16,25,35,62,89,582
13260,NA,NEZPERCE,988, ,-116.2467,46.2358,40,32,45,54,75,56,28,25,29,36,46,33,498
13264,NA,NORTH STAR R,866, ,-114.8333,45.9167,68,62,47,56,64,72,30,29,40,44,76,71,660
13267,NA,OAKLEY,1390, ,-113.8981,42.2342,18,17,27,34,46,31,19,19,17,24,20,20,291
13268,NA,OBSIDIAN 3 S,2095, ,-114.8333,44.0333,33,34,43,32,35,29,29,21,27,26,37,56,402
13270,NA,OLA,937, ,-116.2828,44.1758,73,56,55,49,54,34,14,10,19,36,66,83,547
13271,NA,OLA 4 S,911, ,-116.2833,44.1333,59,50,61,51,44,32,17,10,17,37,66,80,522
13272,NA,OROFINO,402, ,-116.2667,46.4833,69,62,63,58,59,47,25,22,29,45,75,74,626
13277,NA,PALISADES,1641, ,-111.2167,43.35,53,39,42,46,67,49,31,31,39,41,46,48,532
13280,NA,PARMA EXPERI,698, ,-116.9442,43.8022,28,20,27,24,31,20,8,7,13,18,28,32,257
13281,NA,PAUL 1ENE,1265, ,-113.7622,42.6283,20,20,26,26,32,18,9,9,13,20,28,27,248
13282,NA,PAYETTE,655, ,-116.9297,44.0772,33,26,28,20,29,19,7,5,9,16,32,43,268
13289,NA,PICABO,1472, ,-114.0742,43.3111,38,31,28,27,32,25,11,7,13,25,35,47,322
13290,NA,PIERCE,939, ,-115.8006,46.4922,130,101,105,90,97,82,33,29,41,69,134,138,1049
13292,NA,PIERCE RANGE,967, ,-115.8,46.5,148,111,133,107,100,89,41,31,45,79,154,155,1194
13296,NA,PLUMMER 3 WS,890, ,-116.96,47.3103,78,67,82,55,63,46,19,15,29,49,105,75,682
13298,NA,POCATELLO 2,1473, ,-112.4086,42.8917,26,27,35,32,42,31,22,21,26,25,30,32,348
13299,NA,POCATELLO CI,1359, ,-112.4444,42.875,24,25,38,32,41,33,22,25,22,23,25,28,338
13304,NA,PORTHILL,541, ,-116.5031,48.9958,48,36,37,35,50,51,34,24,31,36,71,57,511
13306,NA,POTLATCH 3 N,792, ,-116.8781,46.9564,72,61,63,54,64,52,26,22,31,49,81,78,654
13307,NA,POWELL,1076, ,-114.7111,46.51,117,89,81,68,77,75,36,33,48,68,126,111,930
13311,NA,PRESTON,1463, ,-111.8683,42.0933,39,35,40,45,53,29,21,23,36,49,31,40,441
13312,NA,PRESTON SUGA,1395, ,-111.85,42.0667,35,40,43,44,56,36,26,22,38,43,37,37,456
13318,NA,PRIEST RIVER,725, ,-116.8358,48.3514,96,66,77,58,66,67,31,26,35,58,108,109,799
13327,NA,RED RIVER R,1326, ,-115.3406,45.7103,56,45,61,74,80,74,46,29,33,51,71,51,671
13332,NA,REXBURG BYU,1498, ,-111.7897,43.8114,25,22,27,28,44,42,19,16,19,24,24,28,318
13333,NA,REYNOLDS,1198, ,-116.7494,43.2064,27,19,25,22,35,21,9,7,11,16,27,31,250
13336,NA,RICHFIELD,1305, ,-114.1581,43.0528,35,27,26,23,27,19,8,6,11,20,31,42,274
13340,NA,RIGGINS,549, ,-116.315,45.4239,27,28,39,45,62,49,22,20,26,29,39,31,417
13342,NA,RIRIE 12 ESE,1684, ,-111.5667,43.5667,25,23,24,26,46,43,28,17,20,30,28,32,343
13344,NA,ROCKLAND,1433, ,-112.875,42.5139,27,21,27,37,46,-9999,37,14,21,23,31,22,-9999
13351,NA,RUNNING CREE,866, ,-114.8303,45.9183,67,59,58,48,77,66,31,30,46,53,79,69,683
13352,NA,RUPERT 3 WSW,1268, ,-113.7575,42.6042,25,19,26,25,32,18,8,9,11,19,25,30,248
13358,NA,SAINT ANTHON,1509, ,-111.7128,43.9694,29,23,25,33,51,43,19,16,21,29,33,33,355
13360,NA,SAINT MARIES,671, ,-116.5958,47.3164,101,69,72,56,58,56,25,20,24,52,107,109,749
13365,NA,SALMON AIRPO,1233, ,-113.8667,45.2,11,12,11,18,28,33,17,17,16,16,15,10,203
13366,NA,SALMON KSRA,1198, ,-113.9008,45.1875,14,10,12,19,33,37,25,19,19,17,17,16,238
13370,NA,SANDPOINT EX,640, ,-116.5578,48.2928,104,82,81,57,69,65,35,25,37,59,119,114,846
13374,NA,SELWAY LODGE,786, ,-114.8442,46.0081,-9999,-9999,-9999,-9999,63,57,29,24,32,46,-9999,-9999,-9999
13381,NA,SHOSHONE 1 W,1204, ,-114.4169,42.9383,31,27,29,22,24,17,5,6,11,18,33,40,263
13382,NA,SHOUP,1036, ,-114.2775,45.3767,32,21,22,28,41,43,21,21,23,24,34,37,347
13384,NA,SILVER CITY,1878, ,-116.8225,43.0194,72,60,70,62,69,35,13,7,14,35,64,83,584
13388,NA,SLATE CREEK,485, ,-116.2833,45.6333,26,22,40,48,63,63,19,25,27,26,41,26,426
13396,NA,SODA SPRINGS,1781, ,-111.5833,42.6514,29,28,33,34,54,34,27,29,28,32,28,28,386
13401,NA,SPENCER RANG,1803, ,-112.1833,44.35,35,33,42,44,80,56,35,24,26,43,42,45,505
13406,NA,STANLEY,1911, ,-114.9314,44.2169,42,39,32,35,37,32,12,12,14,31,44,54,383
13407,NA,STIBNITE,1998, ,-115.3333,44.9,94,77,79,67,62,51,23,24,44,46,87,92,746
13412,NA,SUGAR,1491, ,-111.75,43.8833,24,21,22,30,47,30,19,19,19,29,27,28,314
13416,NA,SUN VALLEY,1823, ,-114.35,43.7,55,43,41,28,40,34,15,13,20,34,45,75,442
13417,NA,SWAN FALLS P,709, ,-116.3783,43.2436,19,15,23,23,30,15,7,4,9,11,21,20,198
13419,NA,SWAN VALLEY,1681, ,-111.2939,43.4447,41,26,36,43,69,44,33,32,37,38,42,33,474
13420,NA,TAYLOR RANCH,1169, ,-114.8508,45.1017,28,21,26,38,52,44,27,23,23,28,34,28,373
13421,NA,TENSED,792, ,-116.9167,47.1667,82,63,59,49,56,44,25,21,28,41,83,77,628
13423,NA,TETONIA EXPE,1881, ,-111.2769,43.8564,45,31,29,35,62,49,24,22,30,35,34,42,437
13424,NA,THREE CREEK,1664, ,-115.15,42.0833,23,18,29,43,51,33,11,8,18,29,26,25,314
13431,NA,TWIN FALLS K,1119, ,-114.4569,42.5808,23,19,23,25,26,20,5,8,9,19,26,33,236
13432,NA,TWIN FALLS 2,1125, ,-114.4667,42.5833,22,17,24,27,30,16,5,4,9,22,24,26,226
13433,NA,TWIN FALLS 3,1150, ,-114.4167,42.5333,24,22,27,29,34,19,4,7,11,24,28,34,263
13434,NA,TWIN FALLS 6,1207, ,-114.3461,42.5458,27,22,28,30,34,22,6,9,13,21,29,36,279
13438,NA,WALLACE,845, ,-115.9333,47.4667,146,99,112,82,72,70,38,31,43,84,164,153,1094
13440,NA,WALLACE WOOD,896, ,-115.9089,47.4794,115,89,95,78,77,68,34,29,37,78,136,120,957
13441,NA,WARREN,1800, ,-115.6789,45.2658,69,49,63,55,64,61,24,24,22,40,69,66,605
13442,NA,WAYAN 1 S,1953, ,-111.3911,42.9639,39,31,40,38,66,46,28,33,37,45,46,39,489
13445,NA,WEISER,646, ,-116.9697,44.2456,41,29,30,24,26,25,8,6,10,17,39,50,306
13450,NA,WESTON,1451, ,-111.9617,42.0358,30,24,33,40,54,31,19,17,35,31,32,21,368
13456,NA,WINCHESTER 1,1205, ,-116.6167,46.2333,47,35,57,75,88,75,29,24,37,40,57,46,610
13457,NA,WINCHESTER,1204, ,-116.6228,46.2375,44,38,60,65,78,59,31,26,31,45,62,41,580
13461,NA,YELLOW PINE,1500, ,-115.4833,44.9667,73,69,64,49,63,50,22,18,35,45,87,82,656
13462,NA,YELLOW PINE,1554, ,-115.5114,44.8542,78,65,60,56,64,53,24,25,35,59,82,94,694
13463,NA,YELLOWPINE B,756, ,-115.2514,45.545,53,31,47,52,66,64,27,25,27,40,59,51,541
20372,NA,ALBERTON,933, ,-114.4781,47.0036,36,33,40,42,55,56,27,28,35,34,48,42,476
20373,NA,ALBION 1 N,1009, ,-104.2647,45.2089,5,6,17,36,60,63,46,37,26,24,9,6,335
20374,NA,ALDER,1562, ,-112.1167,45.3167,10,11,17,27,43,46,35,26,21,24,15,12,284
20375,NA,ALDER 17 S,1783, ,-112.0575,45.0708,10,11,19,31,59,69,37,37,30,30,15,10,357
20377,NA,ALDER RUBY D,1612, ,-112.1167,45.25,13,12,23,32,57,61,35,40,26,28,16,13,357
20381,NA,ANACONDA,1609, ,-112.9569,46.1314,15,13,27,33,54,57,35,41,33,23,25,19,375
20382,NA,ANCENEY,1452, ,-111.3667,45.65,13,12,27,49,69,64,40,26,32,33,19,16,398
20384,NA,APEX 2 NW,1647, ,-112.7167,45.4,6,6,12,23,48,48,27,30,27,13,11,7,258
20385,NA,ARGENTA,1830, ,-112.8667,45.2833,6,7,16,19,49,42,27,33,27,21,15,-9999,-9999
20389,NA,AUGUSTA,1241, ,-112.3964,47.4931,10,12,19,29,68,65,33,36,34,19,12,12,348
20390,NA,AUGUSTA 11 W,1479, ,-112.6167,47.55,-9999,15,37,45,78,77,40,-9999,56,37,-9999,-9999,-9999
20391,NA,AUSTIN 1 W,1460, ,-112.2586,46.6389,21,22,25,36,59,59,43,33,38,30,29,26,422
20392,NA,BABB 6 NE,1311, ,-113.3719,48.9389,13,15,24,34,71,85,43,47,49,22,20,18,440
20393,NA,BAINVILLE 6,654, ,-104.1261,48.1833,-9999,-9999,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20394,NA,BAKER 1 E,896, ,-104.2583,46.3669,10,7,16,29,51,72,44,28,30,29,12,9,336
20396,NA,BALLANTINE,914, ,-108.1439,45.9497,10,11,23,38,57,60,31,21,37,29,17,12,347
20398,NA,BARBER,1137, ,-109.3719,46.3108,9,8,13,30,52,56,37,26,24,19,12,10,297
20399,NA,BASIN,1635, ,-112.2667,46.2667,16,14,22,25,54,62,43,44,30,25,20,14,368
20402,NA,BAYLOR,902, ,-106.4811,48.6719,4,2,8,-9999,48,69,-9999,26,28,14,10,4,-9999
20404,NA,BELFRY 4 SSW,1190, ,-109.0333,45.0833,5,4,10,14,35,37,15,14,16,18,9,8,184
20407,NA,BELLTOWER,979, ,-104.3889,45.6261,12,8,20,33,58,65,48,27,32,24,13,12,354
20412,NA,BIDDLE,1015, ,-105.3381,45.0983,8,7,18,33,57,52,48,21,30,32,7,6,317
20413,NA,BIDDLE 8 SW,1096, ,-105.4856,45.0403,9,9,23,40,64,60,52,25,35,32,13,11,372
20414,NA,BIG ARM,888, ,-114.3,47.8,-9999,-9999,-9999,-9999,-9999,60,39,22,27,29,37,-9999,-9999
20417,NA,BIGFORK 13 S,887, ,-114.0331,47.875,37,25,40,45,70,82,40,34,48,38,43,37,539
20422,NA,BIG SANDY,844, ,-110.0608,48.135,11,8,14,25,57,67,39,30,36,20,13,10,328
20423,NA,BIG SKY 2 WN,2009, ,-111.3242,45.2769,41,34,37,45,75,79,44,46,42,41,43,44,571
20424,NA,BIG TIMBER,1280, ,-109.9503,45.8328,14,12,24,47,69,65,34,25,29,34,16,15,384
20428,NA,BILLINGS WFO,971, ,-108.5706,45.7508,15,13,31,42,54,52,32,21,35,34,15,14,359
20429,NA,BILLINGS WAT,944, ,-108.4811,45.7717,10,12,22,43,57,57,35,20,36,34,15,13,353
20432,NA,BIRNEY,963, ,-106.5125,45.3247,11,11,26,33,57,59,36,23,27,27,15,14,340
20437,NA,BLACKLEAF,1291, ,-112.4369,48.0128,9,10,15,19,56,73,39,42,32,15,12,9,331
20439,NA,BLOOMFIELD 5,815, ,-104.895,47.4694,5,3,10,27,57,63,48,31,27,19,7,5,301
20440,NA,BLOOMFIELD 6,778, ,-104.8,47.4167,6,9,17,22,50,67,55,28,32,32,11,8,334
20441,NA,BLOOMFIELD 9,866, ,-104.8733,47.5286,9,9,18,35,63,57,61,49,44,30,11,12,398
20444,NA,BOULDER,1495, ,-112.1136,46.2314,7,6,12,19,49,55,39,34,25,16,12,8,284
20449,NA,BOYES,1016, ,-105.0167,45.2667,8,7,20,34,56,61,53,31,35,29,12,10,355
20450,NA,BOZEMAN MONT,1497, ,-111.0453,45.6622,21,20,35,58,80,80,38,36,37,43,30,22,499
20452,NA,BOZEMAN 6 W,1455, ,-111.155,45.675,14,14,26,44,69,71,36,33,33,35,22,15,413
20453,NA,BOZEMAN 12 N,1814, ,-110.8833,45.8167,55,45,62,105,113,116,56,58,56,65,62,54,847
20454,NA,BRADY AZNOE,1016, ,-111.3333,47.95,6,5,15,26,47,66,27,36,33,15,10,6,291
20455,NA,BRADY 27 ENE,1032, ,-111.2597,48.075,9,7,13,28,47,64,35,32,29,17,10,10,301
20456,NA,BRANDENBERG,844, ,-106.2314,45.8161,13,12,25,39,67,59,37,21,28,33,15,14,362
20457,NA,BREDETTE,804, ,-105.2706,48.5475,9,5,12,21,49,70,65,34,25,21,11,8,330
20458,NA,BRIDGER 2 N,1092, ,-108.9092,45.3261,12,11,19,38,55,46,23,16,27,29,13,11,299
20459,NA,BROADUS,924, ,-105.4072,45.4442,9,10,24,41,57,58,42,25,27,26,13,11,343
20460,NA,BROADVIEW,1183, ,-108.8833,46.1,8,8,18,29,63,60,43,24,31,24,10,8,328
20461,NA,BROCKTON 17,701, ,-104.9325,48.3894,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36,20,-9999,11,-9999,-9999
20462,NA,BROCKTON 20,722, ,-104.9006,47.8711,10,7,18,28,54,63,71,35,29,26,16,10,368
20463,NA,BROCKWAY 3 W,802, ,-105.83,47.2875,5,4,11,27,51,60,45,26,27,22,5,5,286
20464,NA,BROWNING,1327, ,-113.0108,48.5594,18,19,24,31,55,67,39,30,-9999,23,20,14,-9999
20465,NA,BROWNING NO,1335, ,-113.0167,48.55,13,16,29,23,54,70,32,28,30,22,27,27,372
20467,NA,BRUSETT 3 N,906, ,-107.3114,47.4647,10,7,14,37,66,67,48,32,34,30,13,12,370
20468,NA,BUFFALO,1315, ,-109.8333,46.8167,8,-9999,10,31,62,67,31,42,30,17,7,5,-9999
20470,NA,BUSBY,1045, ,-106.9597,45.5397,15,13,24,34,58,59,32,21,37,35,20,15,363
20472,NA,BUTTE SCHOOL,1760, ,-112.55,46.0167,12,12,19,28,49,55,26,19,28,20,13,11,292
20474,NA,BUTTE SOUTH,1689, ,-112.5028,45.9547,13,15,28,36,-9999,64,30,34,23,22,22,15,-9999
20476,NA,BYNUM 4 SSE,1226, ,-112.3,47.9333,8,9,18,27,54,63,31,36,34,16,11,9,317
20479,NA,CAMPBELL FAR,1113, ,-107.9,45.4167,12,14,32,53,84,67,42,22,41,38,26,13,443
20480,NA,CANYON CREEK,1315, ,-112.25,46.8167,9,10,11,28,49,58,36,28,28,20,13,9,300
20483,NA,CANYON FERRY,1119, ,-111.7333,46.65,8,7,13,27,52,53,36,32,28,19,13,11,298
20484,NA,CARDWELL,1301, ,-111.9519,45.8608,12,7,-9999,34,56,59,30,27,31,24,16,11,-9999
20485,NA,CARLYLE 12 N,928, ,-104.2911,46.7536,12,10,21,36,59,64,52,36,37,34,18,13,392
20486,NA,CARTER 14 W,1052, ,-111.2192,47.7919,10,9,16,34,52,58,32,37,34,22,13,10,328
20489,NA,CASCADE 5 S,1024, ,-111.71,47.2194,13,13,27,46,70,68,36,39,46,29,18,14,418
20491,NA,CASCADE 20 S,1402, ,-111.5772,46.9956,11,11,20,34,64,72,39,37,40,24,16,12,379
20494,NA,CHESTER,955, ,-110.9661,48.5075,9,6,12,17,45,57,35,29,24,14,10,10,270
20495,NA,CHESTER 31 N,1036, ,-110.9333,48.9667,17,7,11,23,41,54,31,31,32,12,10,5,275
20496,NA,CHESTER 26 N,1220, ,-111.0333,48.9,11,8,22,37,52,83,44,46,40,26,14,9,391
20497,NA,CHINOOK,738, ,-109.2256,48.5883,11,9,15,23,54,64,43,30,36,19,14,11,330
20498,NA,CHINOOK 15 N,799, ,-109.2667,48.8,11,7,17,18,38,70,51,36,39,14,18,8,327
20499,NA,CHINOOK 35 S,1024, ,-109.0044,48.1731,6,4,15,21,-9999,76,39,29,26,17,7,8,-9999
20500,NA,CHOTEAU,1172, ,-112.1919,47.8206,6,6,12,23,46,62,31,32,30,15,7,6,276
20502,NA,CIRCLE,754, ,-105.595,47.4122,9,6,15,31,52,61,53,32,33,23,8,8,333
20503,NA,CIRCLE 7 N,741, ,-105.5667,47.5167,6,4,8,23,48,58,57,30,30,18,8,5,294
20504,NA,CIRCLE 17NNW,767, ,-105.6833,47.6581,-9999,-9999,14,27,-9999,54,63,37,32,19,-9999,-9999,-9999
20508,NA,CLEVELAND 5,1016, ,-109.0667,48.3167,16,11,21,25,72,91,45,29,39,23,17,18,406
20509,NA,CLINTON 6 SE,1088, ,-113.6672,46.7169,30,29,42,41,57,62,51,40,43,35,46,34,508
20510,NA,CLYDE PARK,1490, ,-110.5989,45.89,14,12,27,38,54,62,38,34,29,30,18,11,367
20511,NA,CLYDE PARK 2,1443, ,-110.5833,45.85,10,12,18,32,56,60,30,21,28,23,17,16,322
20512,NA,COHAGEN,831, ,-106.6167,47.0567,9,6,11,26,52,53,44,25,29,24,9,10,298
20513,NA,COHAGEN 9 WS,881, ,-106.7667,46.9833,10,7,11,26,-9999,53,41,19,31,19,12,8,-9999
20516,NA,COLSTRIP,981, ,-106.6336,45.8944,12,11,26,37,63,67,34,24,33,31,17,11,366
20520,NA,COLUMBUS,1098, ,-109.2675,45.6444,14,16,26,48,68,57,32,22,31,34,16,14,378
20522,NA,CONNER,1229, ,-114.1333,45.9333,32,30,29,32,47,52,28,27,32,29,30,34,402
20523,NA,CONNER 5 SE,1305, ,-114.05,45.8667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37,45,42,-9999,-9999
20525,NA,CONRAD,1082, ,-111.9614,48.1794,8,8,17,30,51,62,33,31,32,14,12,9,308
20528,NA,CONTENT 3 SS,753, ,-107.5486,47.9764,9,7,11,29,61,59,38,25,32,22,11,11,316
20531,NA,COOKE CITY 2,2274, ,-109.9719,45.0111,50,40,45,53,73,79,56,48,42,45,51,52,634
20538,NA,CRESTON,896, ,-114.1342,48.1889,36,28,33,45,60,81,40,30,41,32,40,37,503
20539,NA,CROW AGENCY,924, ,-107.45,45.6,17,16,30,40,62,53,34,18,42,37,24,15,388
20540,NA,CULBERTSON,592, ,-104.5092,48.1503,9,5,13,21,51,71,70,34,29,22,12,10,347
20547,NA,DARBY,1183, ,-114.1769,46.0247,30,25,24,29,48,55,27,31,29,29,36,31,396
20550,NA,DEBORGIA 3 N,1158, ,-115.3514,47.4103,65,55,66,42,61,-9999,32,35,48,57,77,-9999,-9999
