STATION,PPT_sp,PPT_sm,PPT_at,PPT_wt,Tmax_sp,Tmax_sm,Tmax_at,Tmax_wt,Tmin_sp,Tmin_sm,Tmin_at,Tmin_wt,Tave_sp,Tave_sm,Tave_at,Tave_wt,MSP,MAP,MAT,MWMT,MCMT,TD,AHM,SHM
93293,245,207,159,152,9.066666667,21.06666667,9.166666667,-0.833333333,-5.733333333,4.233333333,-3.733333333,-13.43333333,1.666666667,12.65,2.716666667,-7.133333333,73,763,2.475,14.15,-8.1,22.25,16.34993447,193.8356164
102PG75,211,93,296,439,14.46666667,NA,14.56666667,7.133333333,4.566666667,11.83333333,6.133333333,1,9.516666667,NA,10.35,4.066666667,35.8,1039,NA,NA,3.6,NA,NA,NA
93500,349,179,260,401,5.833333333,16.93333333,6.166666667,-2.9,-3.833333333,6.466666667,-1.4,-9.233333333,1,11.7,2.383333333,-6.066666667,71.6,1189,2.254166667,13.45,-6.85,20.3,10.30627979,187.849162
1067776,124,87,333,249,15,24.16666667,12.16666667,2.033333333,2.233333333,10.53333333,3.533333333,-3.933333333,8.616666667,17.35,7.85,-0.95,36,793,8.216666667,18.3,-1.95,20.25,22.97183691,508.3333333
374,NA,130,NA,NA,12.1,23.56666667,9.6,-2.666666667,-1.666666667,7.866666667,0.033333333,-10.03333333,5.216666667,15.71666667,4.816666667,-6.35,39.8,NA,4.85,16.9,-7.75,24.65,NA,424.6231156
3036240,NA,NA,NA,NA,12.4,25.33333333,11.96666667,-2.666666667,-0.733333333,10.66666667,-0.833333333,-13.16666667,5.833333333,18,5.566666667,-7.916666667,NA,NA,5.370833333,19.15,-9.45,28.6,NA,NA
13412,99,68,75,73,13.8,27.1,14.93333333,-0.7,-1.666666667,7.3,-1.733333333,-11.76666667,6.066666667,17.2,6.6,-6.233333333,26.8,315,5.908333333,18.55,-7.15,25.7,50.5026455,692.1641791
1167778,182,211,232,NA,13.1,24.96666667,NA,-0.466666667,0.666666667,9.433333333,NA,-5.7,6.883333333,17.2,NA,-3.083333333,68.6,NA,NA,18.5,-3.95,22.45,NA,269.6793003
SGL,151,149,168,157,12.2,23.86666667,11.2,0.166666667,1.633333333,11.13333333,3.766666667,-4.566666667,6.916666667,17.5,7.483333333,-2.2,52.2,625,7.425,18.65,-2.9,21.55,27.88,357.2796935
21100,150,144,120,120,11.86666667,25.53333333,12.66666667,0.666666667,-4.066666667,3.233333333,-4.566666667,-12.8,3.9,14.38333333,4.05,-6.066666667,49,534,4.066666667,15.65,-7.4,23.05,26.34207241,319.3877551
21099,124,130,93,63,13,25.53333333,14.43333333,1.933333333,-2.833333333,4.566666667,-3.066666667,-10.8,5.083333333,15.05,5.683333333,-4.433333333,44,410,5.345833333,16.45,-5.75,22.2,37.42886179,373.8636364
1107785,412,195,524,575,14.86666667,23.26666667,15.2,7.233333333,6.7,13.3,7.8,1.733333333,10.78333333,18.28333333,11.5,4.483333333,75.2,1706,11.2625,19.25,3.7,15.55,12.4633646,255.9840426
bc65,255,121,348,408,14.9,22.73333333,14.6,6.9,6,11.43333333,7,1.7,10.45,17.08333333,10.8,4.3,47.4,1132,10.65833333,17.95,3.25,14.7,18.24941107,378.6919831
1107788,345,171,413,451,15.26666667,23.46666667,15.46666667,7.233333333,5.266666667,11.3,5.9,0.933333333,10.26666667,17.38333333,10.68333333,4.083333333,67.6,1380,10.60416667,18.2,3.15,15.05,14.93055556,269.2307692
SBC34,NA,NA,NA,NA,15.3,26.23333333,13.66666667,2.066666667,2.2,10.76666667,2.3,-4.766666667,8.75,18.5,7.983333333,-1.35,NA,NA,8.470833333,19.8,-2.4,22.2,NA,NA
1127800,85,103,77,80,14.73333333,26.13333333,13.3,2.066666667,3.933333333,13.26666667,4.7,-3.266666667,9.333333333,19.7,9,-0.6,32.6,345,9.358333333,21,-1.35,22.35,56.11111111,644.1717791
1127830,NA,NA,76,NA,15.6,27.06666667,14.43333333,3.133333333,4.1,13.53333333,5.2,-2.533333333,9.85,20.3,9.816666667,0.3,NA,NA,10.06666667,21.55,-0.55,22.1,NA,NA
112G8L1,67,83,62,54,15.03333333,26.56666667,13.76666667,2.066666667,3.366666667,12.93333333,4.166666667,-3.933333333,9.2,19.75,8.966666667,-0.933333333,27.2,266,9.245833333,21.1,-1.75,22.85,72.35275689,775.7352941
SBC35,NA,NA,NA,NA,14.93333333,25.6,13.43333333,2.033333333,3.3,12.03333333,3.366666667,-3.833333333,9.116666667,18.81666667,8.4,-0.9,NA,NA,8.858333333,20,-1.8,21.8,NA,NA
21101,247,167,229,324,7.2,20.43333333,8.466666667,-2.8,-4.033333333,4.833333333,-2.366666667,-11.3,1.583333333,12.63333333,3.05,-7.05,59.8,967,2.554166667,14.2,-7.7,21.9,12.98259221,237.458194
34791,NA,NA,NA,NA,13.13333333,24.83333333,10.13333333,-0.666666667,-0.233333333,9.2,1.033333333,-6.266666667,6.45,17.01666667,5.583333333,-3.466666667,NA,NA,6.395833333,18.45,-4.55,23,NA,NA
115571,131,151,151,114,8.8,21.1,9.1,-2.133333333,-3.633333333,4.6,-3.366666667,-11.7,2.583333333,12.85,2.866666667,-6.916666667,50.8,547,2.845833333,14.25,-8.1,22.35,23.484156,280.511811
1187861,NA,235,NA,NA,NA,20.06666667,NA,NA,NA,7.2,NA,NA,NA,13.63333333,NA,NA,74,NA,NA,14.55,NA,NA,NA,196.6216216
1197860,NA,NA,NA,NA,NA,15.83333333,NA,NA,NA,4.6,NA,NA,NA,10.21666667,NA,NA,NA,NA,NA,11.15,NA,NA,NA,NA
51127,NA,NA,NA,NA,10.56666667,19.83333333,6.533333333,-2.733333333,0.3,8.466666667,1.433333333,-6.8,5.433333333,14.15,3.983333333,-4.766666667,NA,NA,4.7,14.95,-5.75,20.7,NA,NA
116Q20D,NA,NA,NA,NA,NA,NA,NA,-2.1,NA,NA,NA,-9.8,NA,NA,NA,-5.95,NA,NA,NA,NA,-7,NA,NA,NA
1168204,NA,NA,NA,331,NA,NA,NA,-4.766666667,NA,NA,NA,-10.23333333,NA,NA,NA,-7.5,NA,NA,NA,NA,-8.3,NA,NA,NA
116QK0M,NA,NA,NA,NA,NA,NA,NA,-5.766666667,NA,NA,NA,-10.96666667,NA,NA,NA,-8.366666667,NA,NA,NA,NA,-9,NA,NA,NA
21106,103,132,62,27,13.9,26.5,14.83333333,3.3,-1.2,9.033333333,0.233333333,-9.3,6.35,17.76666667,7.533333333,-3,43.4,324,7.1625,19.25,-3.7,22.95,52.97067901,443.5483871
13416,109,62,99,173,12,25.96666667,14.3,0.466666667,-5.133333333,3.9,-4.466666667,-16.1,3.433333333,14.93333333,4.916666667,-7.816666667,24.4,443,3.866666667,16.45,-8.7,25.15,31.30173062,674.1803279
21103,99,148,66,29,12.56666667,25.6,13.5,0.666666667,-0.866666667,10.16666667,0.466666667,-10.3,5.85,17.88333333,6.983333333,-4.816666667,47,342,6.475,19.3,-5.35,24.65,48.17251462,410.6382979
118435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3026259,NA,252,95,49,NA,NA,NA,NA,NA,7.466666667,-3.066666667,-14.93333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33281,44,21,48,65,19.53333333,30.9,19.06666667,5.8,4.4,12.8,3.8,-3.1,11.96666667,21.85,11.43333333,1.35,9.2,178,11.65,23.3,-0.25,23.55,121.6292135,2532.608696
93563,364,173,348,468,NA,NA,7.633333333,-2.033333333,-1.866666667,8.333333333,0.733333333,-7.166666667,NA,NA,4.183333333,-4.6,69.4,1353,NA,NA,-5.25,NA,NA,NA
118436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118633,NA,NA,NA,NA,7.333333333,19.5,5.9,-6.333333333,-2.733333333,7.766666667,-2.433333333,-13.93333333,2.3,13.63333333,1.733333333,-10.13333333,NA,NA,1.883333333,14.9,-11.15,26.05,NA,NA
3056267,NA,NA,NA,NA,1.1,13.26666667,1.8,-7.833333333,-6.633333333,3.2,-5.266666667,-13.83333333,-2.766666667,8.233333333,-1.733333333,-10.83333333,NA,NA,-1.775,9.75,-11.45,21.2,NA,NA
su107,NA,NA,NA,NA,15.63333333,21.9,13.36666667,NA,1.633333333,8.333333333,1.7,NA,8.633333333,15.11666667,7.533333333,NA,NA,NA,NA,16.2,NA,NA,NA,NA
21108,NA,NA,NA,NA,16.26666667,29.03333333,15.43333333,2.8,1.166666667,9.4,1.4,-5.5,8.716666667,19.21666667,8.416666667,-1.35,NA,NA,8.75,20.65,-2.8,23.45,NA,NA
96345,115,110,109,101,16.03333333,28.46666667,15.33333333,2.833333333,0.666666667,9.2,1.2,-5.9,8.35,18.83333333,8.266666667,-1.533333333,38,435,8.479166667,20.25,-3,23.25,42.48084291,532.8947368
93757,614,166,676,1092,8.633333333,19,10.2,1.3,-1.233333333,6.4,1.966666667,-4.333333333,3.7,12.7,6.083333333,-1.516666667,75.6,2548,5.241666667,14.25,-2,16.25,5.981815803,188.4920635
1107H7H,347,153,451,546,14.2,22.7,14.4,7.066666667,5.2,11.83333333,6.633333333,0.966666667,9.7,17.26666667,10.51666667,4.016666667,61.4,1497,10.375,18.2,3.2,15,13.61055444,296.4169381
T15,293,138,400,444,13.06666667,21.06666667,13.53333333,6.3,5.766666667,12.26666667,7.133333333,1.433333333,9.416666667,16.66666667,10.33333333,3.866666667,56.6,1275,10.07083333,17.65,3.15,14.5,15.74183007,311.8374558
M110513,NA,NA,NA,NA,13.2,21.33333333,13.7,6.366666667,6.4,13.43333333,8.033333333,1.9,9.8,17.38333333,10.86666667,4.133333333,NA,NA,10.54583333,18.45,3.2,15.25,NA,NA
1107876,303,150,401,477,14.1,22,14.63333333,7.066666667,5.466666667,12.2,6.933333333,0.9,9.783333333,17.1,10.78333333,3.983333333,57.8,1331,10.4125,17.95,3.1,14.85,15.33621337,310.5536332
1107878,307,154,416,479,14.6,22.53333333,14.7,7.266666667,5.4,12.03333333,6.5,1,10,17.28333333,10.6,4.133333333,59.2,1356,10.50416667,18.2,3.25,14.95,15.12106686,307.4324324
1107879,258,145,373,415,13.86666667,21.56666667,14.06666667,6.633333333,5.033333333,11.53333333,6.266666667,0.5,9.45,16.55,10.16666667,3.566666667,55,1191,9.933333333,17.35,2.85,14.5,16.73663588,315.4545455
1107H79,388,168,542,624,14.16666667,22.4,14.1,6.333333333,5.3,12.2,6.833333333,0.9,9.733333333,17.3,10.46666667,3.616666667,67.2,1722,10.27916667,18.2,2.8,15.4,11.77651955,270.8333333
1107H7R,254,147,332,373,13.8,21.13333333,14.46666667,7.366666667,5.866666667,11.9,6.9,1.666666667,9.833333333,16.51666667,10.68333333,4.516666667,53.2,1106,10.3875,17.3,3.75,13.55,18.4335443,325.1879699
105029,439,223,812,812,10.5,18.7,11.43333333,4.633333333,1.033333333,8.266666667,3.733333333,-0.2,5.766666667,13.48333333,7.583333333,2.216666667,95.6,2286,7.2625,14.8,1.65,13.15,7.551399825,154.8117155
115119,NA,NA,NA,NA,NA,25.93333333,NA,NA,NA,8.7,NA,NA,NA,17.31666667,NA,NA,NA,NA,NA,18.55,NA,NA,NA,NA
107G879,142,194,243,159,10.26666667,20.03333333,7.833333333,-2.133333333,-1.166666667,7.166666667,-0.066666667,-8.2,4.55,13.6,3.883333333,-5.166666667,67.2,738,4.216666667,14.45,-6.2,20.65,19.26377597,215.0297619
156,NA,195,NA,NA,NA,19.43333333,NA,NA,NA,6.033333333,NA,NA,NA,12.73333333,NA,NA,61.4,NA,NA,13.75,NA,NA,NA,223.9413681
93702,216,85,359,440,9.9,19.93333333,10.6,NA,-1.2,5.766666667,0.8,-5.033333333,4.35,12.85,5.7,NA,34,1100,NA,14.25,NA,NA,NA,419.1176471
3066280,NA,NA,NA,NA,NA,18,NA,NA,NA,8,NA,NA,NA,13,NA,NA,NA,NA,NA,13.95,NA,NA,NA,NA
13417,76,26,41,54,19.46666667,33.13333333,20.33333333,6.366666667,5.333333333,15.7,5.6,-3.133333333,12.4,24.41666667,12.96666667,1.616666667,13,197,12.85,26.15,0.45,25.7,115.9898477,2011.538462
21109,164,136,191,210,12.9,25.46666667,12.56666667,0.4,-1.133333333,6.8,-0.866666667,-8.233333333,5.883333333,16.13333333,5.85,-3.916666667,50.6,701,5.9875,17.4,-4.85,22.25,22.80670471,343.8735178
13419,148,109,117,100,12.66666667,26.9,14.6,-0.2,-1.7,7.133333333,-1.066666667,-10.56666667,5.483333333,17.01666667,6.766666667,-5.383333333,43,474,5.970833333,18.4,-6.15,24.55,33.69374121,427.9069767
107267,NA,NA,NA,NA,9.6,20.06666667,7.866666667,-3.033333333,-0.933333333,7.533333333,-0.133333333,-8.633333333,4.333333333,13.8,3.866666667,-5.833333333,NA,NA,4.041666667,14.75,-6.85,21.6,NA,NA
91571,NA,NA,NA,NA,10.96666667,20.23333333,11.76666667,2.266666667,0.466666667,8.533333333,2.9,-4.666666667,5.716666667,14.38333333,7.333333333,-1.2,NA,NA,6.558333333,15.85,-2.25,18.1,NA,NA
3076320,NA,NA,NA,NA,NA,19.63333333,NA,NA,NA,8.6,NA,NA,NA,14.11666667,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
93522,201,93,135,244,9.9,23.1,12.03333333,0.733333333,-3.233333333,7.9,-0.333333333,-9.633333333,3.333333333,15.5,5.85,-4.45,37.4,673,5.058333333,17.5,-5.3,22.8,22.37493809,467.9144385
21110,100,164,64,NA,13.03333333,25.8,13.96666667,1.2,-0.566666667,10.36666667,0.066666667,-10.83333333,6.233333333,18.08333333,7.016666667,-4.816666667,52.8,NA,6.629166667,19.35,-5.55,24.9,NA,366.4772727
93796,880,238,966,1404,8,16.53333333,10.33333333,3.466666667,0.366666667,8.133333333,3.9,-2,4.183333333,12.33333333,7.116666667,0.733333333,111.2,3488,6.091666667,14.05,0.4,13.65,4.613436544,126.3489209
2101081,85,148,188,127,4.933333333,17.7,2.233333333,-9.966666667,-8.566666667,4.3,-7.233333333,-20.9,-1.816666667,11,-2.5,-15.43333333,49,548,-2.1875,12.15,-16.65,28.8,14.25638686,247.9591837
3036360,105,160,73,47,NA,NA,NA,0.633333333,NA,NA,NA,-10.86666667,NA,NA,NA,-5.116666667,49.4,385,NA,NA,-6.5,NA,NA,NA
93364,116,116,56,31,12.9,26.4,14.33333333,2.7,0.1,9.766666667,0.533333333,-7.966666667,6.5,18.08333333,7.433333333,-2.633333333,38.8,319,7.345833333,19.7,-3.8,23.5,54.37565308,507.7319588
144,NA,217,NA,NA,NA,20.76666667,NA,NA,NA,6.566666667,NA,NA,NA,13.66666667,NA,NA,69.2,NA,NA,14.5,NA,NA,NA,209.5375723
109901,NA,NA,NA,NA,NA,20.3,NA,NA,NA,8.066666667,NA,NA,NA,14.18333333,NA,NA,NA,NA,NA,15.3,NA,NA,NA,NA
1097888,NA,141,158,127,9.166666667,NA,8.3,-4.066666667,-1.9,9.133333333,0.666666667,-11.8,3.633333333,NA,4.483333333,-7.933333333,44.4,NA,NA,NA,-9.65,NA,NA,NA
33286,233,82,285,395,15.86666667,23.86666667,16.63333333,9.233333333,6.4,12.56666667,7.866666667,2.533333333,11.13333333,18.21666667,12.25,5.883333333,33.2,995,11.87083333,19.05,5.25,13.8,21.98073702,573.7951807
96422,213,84,284,371,15.56666667,23.46666667,16.13333333,9,6.066666667,12.5,8.033333333,2.666666667,10.81666667,17.98333333,12.08333333,5.833333333,33.6,952,11.67916667,19.1,5.05,14.05,22.77223389,568.452381
91995,NA,NA,NA,NA,11.6,24,11.73333333,-0.1,-1.033333333,7.7,0.333333333,-7.233333333,5.283333333,15.85,6.033333333,-3.666666667,NA,NA,5.875,17.4,-4.9,22.3,NA,NA
96392,238,89,304,400,14.53333333,22.93333333,15.3,8.366666667,4.8,11.66666667,6.4,1.566666667,9.666666667,17.3,10.85,4.966666667,36.2,1031,10.69583333,18.5,4.25,14.25,20.07355318,511.0497238
4902,NA,NA,NA,NA,14.13333333,22.33333333,14.93333333,7.8,5.833333333,11.73333333,7.8,2.833333333,9.983333333,17.03333333,11.36666667,5.316666667,NA,NA,10.925,18.05,4.6,13.45,NA,NA
99171,237,79,291,402,14.5,22.83333333,15.33333333,7.966666667,5.9,11.8,7.833333333,2.866666667,10.2,17.31666667,11.58333333,5.416666667,33.6,1009,11.12916667,18.4,4.75,13.65,20.94070036,547.6190476
1037899,709,299,1273,NA,13.03333333,21.16666667,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.2,NA,NA,NA,NA,NA,NA,NA
tahtsaw,308,193,744,668,6.333333333,16.1,6.766666667,-1.6,-3.166666667,5.1,-0.4,-8.066666667,1.583333333,10.6,3.183333333,-4.833333333,84.2,1913,2.633333333,11.65,-5.35,17,6.603937968,138.3610451
1B02P,323,192,678,593,NA,13.73333333,NA,NA,NA,4.366666667,NA,NA,NA,9.05,NA,NA,80.8,1786,NA,10.25,NA,NA,NA,126.8564356
tahtsal,328,175,651,580,4.933333333,13.7,4.966666667,-2.4,-4.133333333,4.333333333,-1.766666667,-9.666666667,0.4,9.016666667,1.6,-6.033333333,75.6,1734,1.245833333,10.2,-6.65,16.85,6.485486351,134.9206349
1087950,319,191,744,693,6.733333333,16.4,7,-1.566666667,-3.566666667,4.766666667,-0.7,-8.266666667,1.583333333,10.58333333,3.15,-4.916666667,85.4,1947,2.6,11.7,-5.35,17.05,6.471494607,137.0023419
2101095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097970,95,149,160,148,8.866666667,19.83333333,7.866666667,-3.6,-3.866666667,5.8,-1.433333333,-12.2,2.5,12.81666667,3.216666667,-7.9,47,552,2.658333333,13.95,-9.15,23.1,22.93176329,296.8085106
1087974,95,158,163,140,8.566666667,18.83333333,7.8,-2.8,-4.766666667,4.233333333,-3.266666667,-12.5,1.9,11.53333333,2.266666667,-7.65,49.2,556,2.0125,12.35,-8.7,21.05,21.60521583,251.0162602
3076362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,110,NA,NA,NA,23.46666667,NA,NA,NA,8.933333333,NA,NA,NA,16.2,NA,NA,48.6,NA,NA,16.85,NA,NA,NA,346.7078189
41094,NA,NA,NA,NA,12.7,23.4,10,-2.3,-3.066666667,5.866666667,-2.866666667,-13.2,4.816666667,14.63333333,3.566666667,-7.75,NA,NA,3.816666667,15.85,-8.65,24.5,NA,NA
110623,NA,NA,NA,NA,9.366666667,18.9,9.5,2.3,3.9,12.03333333,6.3,-0.166666667,6.633333333,15.46666667,7.9,1.066666667,NA,NA,7.766666667,16.5,0.4,16.1,NA,NA
92055,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.83333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167980,145,162,166,126,14.63333333,25.96666667,12.53333333,1.533333333,2,11.26666667,3.2,-4.266666667,8.316666667,18.61666667,7.866666667,-1.366666667,53.8,599,8.358333333,19.75,-2.3,22.05,30.64830273,367.1003717
1167982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058003,972,461,1464,1425,9.933333333,16.76666667,12.43333333,7.166666667,4.433333333,10.63333333,7.066666667,2.633333333,7.183333333,13.7,9.75,4.9,201.6,4322,8.883333333,15.05,4.7,10.35,4.369119235,74.65277778
1088007,NA,NA,NA,NA,10.1,NA,NA,-1.866666667,-5.266666667,NA,NA,-13.9,2.416666667,NA,NA,-7.883333333,NA,NA,NA,NA,-8.9,NA,NA,NA
208,NA,101,NA,NA,11.16666667,22,10.23333333,-1.833333333,-3.666666667,5.433333333,-3.1,-13.1,3.75,13.71666667,3.566666667,-7.466666667,28.8,NA,3.391666667,14.75,-9.25,24,NA,512.1527778
1088009,68,92,126,65,11.03333333,21.43333333,9.4,-2.266666667,-3.766666667,5.066666667,-4.066666667,-14.46666667,3.633333333,13.25,2.666666667,-8.366666667,26.2,351,2.795833333,14.3,-10.05,24.35,36.45536562,545.8015267
1088010,77,112,139,118,11.6,21.53333333,11.06666667,0.266666667,-2.566666667,4.766666667,-2.1,-10.1,4.516666667,13.15,4.483333333,-4.916666667,33.4,446,4.308333333,14.15,-6.25,20.4,32.08146487,423.6526946
1088015,52,63,127,83,11.13333333,22.36666667,11.56666667,0.466666667,-2.666666667,4.566666667,-2,-10.1,4.233333333,13.46666667,4.783333333,-4.816666667,20.6,325,4.416666667,14.5,-6.75,21.25,44.35897436,703.8834951
149837,NA,NA,NA,NA,10.2,14.3,12.1,7.9,7,NA,8.866666667,5.1,8.6,NA,10.48333333,6.5,NA,NA,NA,NA,6.45,NA,NA,NA
109908,NA,NA,NA,NA,NA,20.93333333,NA,NA,NA,7.4,NA,NA,NA,14.16666667,NA,NA,NA,NA,NA,15.15,NA,NA,NA,NA
206,NA,153,NA,NA,9.233333333,19.6,8.5,NA,-4.233333333,4.533333333,-3.8,NA,2.5,12.06666667,2.35,NA,42.2,NA,NA,13.15,NA,NA,NA,311.6113744
118629,60,179,84,37,10.33333333,22.93333333,8.166666667,-7.433333333,-3.133333333,8.2,-2.8,-16.23333333,3.6,15.56666667,2.683333333,-11.83333333,50.8,360,2.504166667,16.9,-13.5,30.4,34.7337963,332.6771654
1188026,NA,NA,97,75,10.76666667,NA,8.233333333,-6.4,-3.2,NA,-2.833333333,-17.3,3.783333333,NA,2.7,-11.85,NA,NA,NA,NA,-13.9,NA,NA,NA
13420,116,94,85,77,14.9,28.3,14.23333333,0.333333333,NA,8.2,-1.20E-16,-8.8,NA,18.25,7.116666667,-4.233333333,33.8,372,NA,19.95,-5.45,25.4,NA,590.2366864
E234230,NA,NA,NA,NA,NA,20.23333333,6.766666667,NA,NA,10.56666667,-0.633333333,NA,NA,15.4,3.066666667,NA,NA,NA,NA,16.55,NA,NA,NA,NA
770708,NA,NA,NA,NA,9.233333333,21.73333333,7.533333333,-8.3,-1.733333333,9.733333333,-1.5,-15.36666667,3.75,15.73333333,3.016666667,-11.83333333,NA,NA,2.666666667,16.95,-14.4,31.35,NA,NA
118298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91929,NA,NA,NA,NA,11.96666667,25.93333333,14.06666667,2.166666667,-1.3,8,0.333333333,-7.133333333,5.333333333,16.96666667,7.2,-2.483333333,NA,NA,6.754166667,18.95,-3.9,22.85,NA,NA
109980,NA,NA,NA,NA,NA,15.26666667,NA,NA,NA,5.133333333,NA,NA,NA,10.2,NA,NA,NA,NA,NA,11.35,NA,NA,NA,NA
3076365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91312,NA,NA,NA,NA,11.53333333,23.43333333,11.8,0.533333333,-2.366666667,5.766666667,-1.466666667,-8.5,4.583333333,14.6,5.166666667,-3.983333333,NA,NA,5.091666667,16,-5.3,21.3,NA,NA
1208040,38,79,127,112,11.53333333,22.23333333,7.133333333,-6.733333333,-1.833333333,8.8,-1.3,-14,4.85,15.51666667,2.916666667,-10.36666667,25.2,356,3.229166667,16.6,-12.9,29.5,37.16058052,658.7301587
21116,90,140,70,29,14.6,28.76666667,15.6,1.333333333,-0.733333333,11.1,-0.466666667,-12.73333333,6.933333333,19.93333333,7.566666667,-5.7,43.8,329,7.183333333,21.45,-6.9,28.35,52.2289767,489.7260274
E230557,NA,NA,NA,NA,10.16666667,19.86666667,8.466666667,-2.433333333,-0.966666667,7.8,-0.533333333,-10.63333333,4.6,13.83333333,3.966666667,-6.533333333,NA,NA,3.966666667,14.7,-7.8,22.5,NA,NA
1078070,81,154,136,106,10.2,20.66666667,8.166666667,-2.733333333,-1.966666667,6.666666667,-1,-10.4,4.116666667,13.66666667,3.583333333,-6.566666667,46,477,3.7,14.4,-7.55,21.95,28.721174,313.0434783
107146,NA,NA,NA,NA,NA,19.6,NA,NA,NA,5.8,NA,NA,NA,12.7,NA,NA,NA,NA,NA,13.55,NA,NA,NA,NA
509121,303,306,783,570,10.2,18.63333333,9.833333333,2.966666667,0.8,8.933333333,2.9,-2.833333333,5.5,13.78333333,6.366666667,0.066666667,127.8,1962,6.429166667,14.5,-0.35,14.85,8.373683316,113.458529
1D06P,385,273,525,670,2.166666667,12.83333333,4.233333333,-3.566666667,-3.966666667,4.9,-1.466666667,-9.133333333,-0.9,8.866666667,1.383333333,-6.35,88.8,1853,0.75,10.25,-7.1,17.35,5.80140313,115.4279279
13421,164,90,152,222,14.13333333,26.16666667,15.26666667,3.966666667,0.966666667,7.366666667,7.41E-17,-4.5,7.55,16.76666667,7.633333333,-0.266666667,34.8,628,7.920833333,18.6,-1.4,20,28.53635881,534.4827586
93370,201,160,160,180,6.133333333,19.26666667,6.866666667,-4.3,-5.233333333,5.466666667,-2.6,-12.13333333,0.45,12.36666667,2.133333333,-8.216666667,55,701,1.683333333,14.25,-8.95,23.2,16.66666667,259.0909091
92542,NA,NA,NA,NA,13.33333333,25.73333333,15.06666667,3,-1.233333333,5.1,0.266666667,-5.033333333,6.05,15.41666667,7.666666667,-1.016666667,NA,NA,7.029166667,17.05,-2.3,19.35,NA,NA
92229,NA,NA,NA,NA,NA,NA,NA,-2.266666667,-3.766666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068130,226,169,498,476,10.7,20.5,9.166666667,-0.066666667,2.066666667,10.7,3.533333333,-4.2,6.383333333,15.6,6.35,-2.133333333,68,1369,6.55,16.4,-2.95,19.35,12.08911614,241.1764706
M107028,NA,NA,NA,NA,11.1,20.4,9.766666667,1.066666667,3,11.33333333,4.366666667,-2.8,7.05,15.86666667,7.066666667,-0.866666667,NA,NA,7.279166667,16.7,-1.6,18.3,NA,NA
1068131,192,151,442,366,12.2,21.5,10.5,1.433333333,2.233333333,10.56666667,3.866666667,-3.666666667,7.216666667,16.03333333,7.183333333,-1.116666667,61.2,1151,7.329166667,16.85,-1.95,18.8,15.05574862,275.3267974
21117,95,122,59,18,14.7,29.83333333,15.66666667,0.366666667,-0.933333333,12.36666667,-0.8,-13.83333333,6.883333333,21.1,7.433333333,-6.733333333,40.2,294,7.170833333,22.6,-8.15,30.75,58.40419501,562.1890547
21118,103,145,69,28,12.36666667,26.7,13.4,-1.1,-1.733333333,10.86666667,-0.833333333,-12.96666667,5.316666667,18.78333333,6.283333333,-7.033333333,47,345,5.8375,20.35,-8,28.35,45.9057971,432.9787234
109QJ3G,105,161,173,150,12.23333333,22.23333333,9.6,-1.366666667,-1.4,7.733333333,-0.566666667,-10.36666667,5.416666667,14.98333333,4.516666667,-5.866666667,47.2,589,4.7625,16.05,-7.25,23.3,25.06366723,340.0423729
13423,126,95,99,118,10.33333333,24.46666667,12.56666667,-1.2,-3.133333333,6.466666667,-2.766666667,-13.06666667,3.6,15.46666667,4.9,-7.133333333,37.4,438,4.208333333,16.85,-7.65,24.5,32.4391172,450.5347594
1195J29,152,353,131,73,6.033333333,18.56666667,3.7,-9.066666667,-6.833333333,6.3,-6.8,-19.76666667,-0.4,12.43333333,-1.55,-14.41666667,98.4,709,-0.983333333,13.7,-16.4,30.1,12.71744241,139.2276423
1048140,191,118,300,337,12.86666667,21.06666667,13.3,6.566666667,5.1,12.1,6.433333333,1.5,8.983333333,16.58333333,9.866666667,4.033333333,43.2,946,9.866666667,17.5,3.55,13.95,21.00070472,405.0925926
